Category,Sub-Category,Product Name,Max Order Quantity,Price,Warehouse Quantity,Production Price
Technology,Accessories,Memorex Micro Travel Drive 32 GB,4,32.86,400,24.64
Technology,Accessories,Memorex Micro Travel Drive 4 GB,3,10.6,300,7.95
Technology,Accessories,Memorex Micro Travel Drive 8 GB,4,12.13,400,9.1
Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,14,15.97,1400,11.98
Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,8,9.26,800,6.94
Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,2,25.0,200,18.75
Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,2,29.99,200,22.49
Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,5,29.99,500,22.49
Technology,Accessories,Microsoft Natural Keyboard Elite,1,47.9,100,35.92
Technology,Accessories,Microsoft Sculpt Comfort Mouse,5,36.75,500,27.56
Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,5,37.99,500,28.49
Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1,159.99,100,119.99
Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,4,90.0,400,67.5
Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",5,34.99,500,26.24
Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,9,49.99,900,37.49
Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,10,109.95,1000,82.46
Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,5,280.46,500,210.34
Technology,Accessories,Plantronics S12 Corded Telephone Headset System,5,86.23,500,64.67
Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,4,421.95,400,316.46
Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,2,99.99,200,74.99
Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,3,74.66,300,56.0
Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,7,199.99,700,149.99
Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,1,13.48,100,10.11
Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,3,6.79,300,5.09
Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,4,17.75,400,13.31
Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,12,36.32,1200,27.24
Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,6,11.69,600,8.77
Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,6,19.15,600,14.36
Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,5,35.99,500,26.99
Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,8,12.89,800,9.67
Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,5,20.95,500,15.71
Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,5,34.55,500,25.91
Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,3,9.06,300,6.8
Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,3,50.39,300,37.79
Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,4,13.94,400,10.46
Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,5,46.99,500,35.24
Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",10,24.16,1000,18.12
Technology,Accessories,V7 USB Numeric Keypad,6,31.49,600,23.62
Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",3,5.96,300,4.47
Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",4,10.43,400,7.82
Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",4,22.99,400,17.24
Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",5,6.99,500,5.24
Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",2,11.54,200,8.65
Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,2,55.2,200,41.4
Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,9,119.0,900,89.25
Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,2,239.99,200,179.99
Technology,Copiers,Canon Image Class D660 Copier,5,539.99,500,404.99
Technology,Copiers,Canon Imageclass D680 Copier / Fax,6,629.99,600,472.49
Technology,Copiers,Canon PC-428 Personal Copier,5,139.99,500,104.99
Technology,Copiers,Canon PC1080F Personal Copier,5,539.99,500,404.99
Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,4,3266.66,400,2450.0
Technology,Copiers,Hewlett Packard 310 Color Digital Copier,2,259.99,200,194.99
Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,3,299.99,300,224.99
Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,6,509.99,600,382.49
Technology,Copiers,Sharp 1540cs Digital Laser Copier,2,439.99,200,329.99
Technology,Copiers,Sharp AL-1530CS Digital Copier,3,399.99,300,299.99
Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",4,1299.99,400,974.99
Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1,1039.99,100,779.99
Technology,Machines,Bady BDG101FRU Card Printer,3,559.99,300,419.99
Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,2,347.85,200,260.89
Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,5,77.16,500,57.87
Technology,Machines,Cubify CubeX 3D Printer Double Head Print,2,2399.99,200,1799.99
Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,4,2000.0,400,1500.0
Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,3,103.99,300,77.99
Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,7,93.29,700,69.97
Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,11,154.99,1100,116.24
Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",2,112.49,200,84.37
Technology,Machines,Hewlett-Packard 300S Scientific Calculator,6,13.11,600,9.83
Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,3,199.04,300,149.28
Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,5,680.9,500,510.67
Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,3,116.99,300,87.74
Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,4,90.0,400,67.5
Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,5,1019.99,500,764.99
Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,2,120.58,200,90.44
Technology,Machines,Okidata B400 Printer,1,343.2,100,257.4
Technology,Machines,Okidata C610n Printer,2,324.5,200,243.38
Technology,Machines,Okidata MB491 Multifunction Printer,6,399.2,600,299.4
Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,11,23.07,1100,17.3
Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),3,168.76,300,126.57
Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,2,266.36,200,199.77
Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,5,120.0,500,90.0
Technology,Machines,Wasp CCD Handheld Bar Code Reader,3,112.17,300,84.13
Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,4,16.95,400,12.71
Technology,Phones,AT&T 1080 Corded phone,2,109.59,200,82.19
Technology,Phones,AT&T 17929 Lendline Telephone,2,45.24,200,33.93
Technology,Phones,AT&T 841000 Phone,10,62.1,1000,46.58
Technology,Phones,AT&T CL2909,2,75.59,200,56.69
Technology,Phones,AT&T CL82213,3,28.99,300,21.74
Technology,Phones,AT&T CL83451 4-Handset Telephone,2,185.39,200,139.04
Technology,Phones,AT&T SB67148 SynJ,2,52.79,200,39.59
Technology,Phones,Aastra 57i VoIP phone,9,145.45,900,109.09
Technology,Phones,Aastra 6757i CT Wireless VoIP phone,4,172.35,400,129.26
Technology,Phones,Adtran 1202752G1,3,100.79,300,75.59
Technology,Phones,Anker 24W Portable Micro USB Car Charger,4,8.79,400,6.59
Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,5,15.99,500,11.99
Technology,Phones,Anker Astro 15000mAh USB Portable Charger,2,44.99,200,33.74
Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,2,15.99,200,11.99
Technology,Phones,Apple EarPods with Remote and Mic,2,27.99,200,20.99
Technology,Phones,Apple iPhone 5,3,519.86,300,389.9
Technology,Phones,Apple iPhone 5S,2,455.99,200,341.99
Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",5,164.99,500,123.74
Technology,Phones,Avaya 5410 Digital phone,3,40.79,300,30.59
Technology,Phones,Avaya 5420 Digital phone,3,121.49,300,91.12
Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",7,12.99,700,9.74
Technology,Phones,Belkin iPhone and iPad Lightning Cable,6,11.99,600,8.99
Technology,Phones,BlackBerry Q10,4,125.99,400,94.49
Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,7,54.99,700,41.24
Technology,Phones,Bose SoundLink Bluetooth Speaker,3,119.4,300,89.55
Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,4,107.99,400,80.99
Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,2,129.95,200,97.46
Technology,Phones,Cisco SPA 502G IP Phone,4,95.96,400,71.97
Technology,Phones,Cisco SPA112 2 Port Phone Adapter,5,43.96,500,32.97
Technology,Phones,Cisco SPA301,3,124.79,300,93.59
Technology,Phones,Cisco SPA508G,3,52.79,300,39.59
Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,6,15.96,600,11.97
Technology,Phones,Cisco Small Business SPA 502G VoIP phone,1,61.54,100,46.16
Technology,Phones,Clarity 53712,7,59.39,700,44.54
Technology,Phones,ClearOne CHATAttach 160 - speaker phone,4,619.99,400,464.99
Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,4,127.19,400,95.39
Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,1,55.99,100,41.99
Technology,Phones,Clearsounds A400,4,52.79,400,39.59
Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,3,3.96,300,2.97
Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,3,11.69,300,8.77
Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,6,46.79,600,35.09
Technology,Phones,Digium D40 VoIP phone,4,103.19,400,77.39
Technology,Phones,GE 30522EE2,3,115.99,300,86.99
Technology,Phones,GE 30524EE4,5,172.47,500,129.35
Technology,Phones,GE DSL Phone Line Filter,5,35.99,500,26.99
Technology,Phones,Gear Head AU3700S Headset,7,12.99,700,9.74
Technology,Phones,Geemarc AmpliPOWER60,8,69.6,800,52.2
Technology,Phones,Google Nexus 5,11,179.99,1100,134.99
Technology,Phones,Grandstream GXP1160 VoIP phone,8,35.38,800,26.54
Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,6,14.39,600,10.79
Technology,Phones,HTC One,3,79.99,300,59.99
Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,8,11.96,800,8.97
Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,2,40.49,200,30.37
Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,3,41.99,300,31.49
Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,4,101.59,400,76.19
Technology,Phones,Jabra SPEAK 410,3,93.99,300,70.49
Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,5,144.19,500,108.14
Technology,Phones,Jabra Supreme Plus Driver Edition Headset,5,83.99,500,62.99
Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,4,23.96,400,17.97
Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,6,109.58,600,82.18
Technology,Phones,Jensen SMPS-640 - speaker phone,3,41.38,300,31.04
Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,3,9.72,300,7.29
Technology,Phones,Konftel 250 Conference phone - Charcoal black,2,227.86,200,170.9
Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",5,8.72,500,6.54
Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,2,59.51,200,44.63
Technology,Phones,LG Exalt,1,124.79,100,93.59
Technology,Phones,LG G3,3,156.79,300,117.59
Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",3,29.59,300,22.19
Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,2,107.98,200,80.98
Technology,Phones,Macally Suction Cup Mount,6,9.56,600,7.17
Technology,Phones,Mediabridge Sport Armband iPhone 5s,3,7.99,300,5.99
Technology,Phones,Mitel 5320 IP Phone VoIP phone,4,151.19,400,113.39
Technology,Phones,Mitel MiVoice 5330e IP Phone,3,201.66,300,151.24
Technology,Phones,Mophie Juice Pack Helium for iPhone,3,71.99,300,53.99
Technology,Phones,Motorla HX550 Universal Bluetooth Headset,5,31.64,500,23.73
Technology,Phones,Motorola HK250 Universal Bluetooth Headset,7,20.23,700,15.17
Technology,Phones,Motorola L703CM,9,124.79,900,93.59
Technology,Phones,Motorola L804,8,33.73,800,25.3
Technology,Phones,Motorola Moto X,5,271.99,500,203.99
Technology,Phones,Nokia Lumia 521 (T-Mobile),4,23.99,400,17.99
Technology,Phones,Nokia Lumia 925,5,117.59,500,88.19
Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,4,111.19,400,83.39
Technology,Phones,Nortel Meridian M3904 Professional Digital phone,4,143.72,400,107.79
Technology,Phones,Nortel Meridian M5316 Digital phone,5,155.37,500,116.53
Technology,Phones,Nortel Networks T7316 E Nt8 B27,8,64.59,800,48.44
Technology,Phones,Ooma Telo VoIP Home Phone System,2,100.79,200,75.59
Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,2,19.99,200,14.99
Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,8,17.59,800,13.19
Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,6,23.99,600,17.99
Technology,Phones,OtterBox Defender Series Case - iPhone 5c,2,22.19,200,16.64
Technology,Phones,Panasonic Business Telephones KX-T7736,3,182.02,300,136.52
Technology,Phones,Panasonic KX - TS880B Telephone,5,41.22,500,30.92
Technology,Phones,Panasonic KX T7736-B Digital phone,2,134.95,200,101.21
Technology,Phones,Panasonic KX TS208W Corded phone,5,39.19,500,29.39
Technology,Phones,Panasonic KX TS3282B Corded phone,3,65.59,300,49.19
Technology,Phones,Panasonic KX TS3282W Corded phone,1,67.99,100,50.99
Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,7,52.79,700,39.59
Technology,Phones,Panasonic KX-TG9471B,3,176.39,300,132.29
Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,7,104.99,700,78.74
Technology,Phones,Panasonic Kx-TS550,4,36.79,400,27.59
Technology,Phones,PayAnywhere Card Reader,9,7.99,900,5.99
Technology,Phones,Plantronics 81402,6,65.99,600,49.49
Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",7,108.79,700,81.59
Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,5,195.99,500,146.99
Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,3,34.95,300,26.21
Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,3,38.21,300,28.66
Technology,Phones,Plantronics MX500i Earset,3,38.66,300,28.99
Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,14,38.99,1400,29.24
Technology,Phones,Polycom CX600 IP Phone VoIP phone,8,299.95,800,224.96
Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,9,180.69,900,135.52
Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,4,71.39,400,53.54
Technology,Phones,Polycom VVX 310 VoIP phone,8,179.99,800,134.99
Technology,Phones,Polycom VoiceStation 500 Conference phone,6,235.96,600,176.97
Technology,Phones,PowerGen Dual USB Car Charger,7,8.99,700,6.74
Technology,Phones,PureGear Roll-On Screen Protector,10,11.99,1000,8.99
Technology,Phones,Pyle PMP37LED,7,86.39,700,64.79
Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,5,5.91,500,4.43
Technology,Phones,RCA Visys Integrated PBX 8-Line Router,3,53.59,300,40.19
Technology,Phones,Samsung Galaxy Mega 6.3,13,377.99,1300,283.49
Technology,Phones,Samsung Galaxy Note 2,7,275.99,700,206.99
Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),9,244.99,900,183.74
Technology,Phones,Samsung Galaxy S4,4,500.79,400,375.59
Technology,Phones,Samsung Galaxy S4 Mini,4,438.66,400,329.0
Technology,Phones,Samsung HM1900 Bluetooth Headset,4,19.76,400,14.82
Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,5,4.4,500,3.3
Technology,Phones,Samsung Rugby III,3,52.79,300,39.59
Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5,1.58,500,1.18
Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,2,24.81,200,18.61
Technology,Phones,Shocksock Galaxy S4 Armband,2,8.76,200,6.57
Technology,Phones,Speck Products Candyshell Flip Case,1,27.99,100,20.99
Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,5,14.72,500,11.04
Technology,Phones,Square Credit Card Reader,4,7.99,400,5.99
Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",10,8.49,1000,6.37
Technology,Phones,Toshiba IPT2010-SD IP Telephone,8,111.19,800,83.39
Technology,Phones,VTech DS6151,5,100.79,500,75.59
Technology,Phones,Vtech CS6719,7,76.79,700,57.59
Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,3,145.95,300,109.46
Technology,Phones,Wilson Electronics DB Pro Signal Booster,4,250.6,400,187.95
Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,3,323.96,300,242.97
Technology,Phones,i.Sound Portable Power - 8000 mAh,2,47.69,200,35.77
Technology,Phones,iHome FM Clock Radio with Lightning Dock,5,52.49,500,39.37
Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",4,16.76,400,12.57
Technology,Phones,iOttie HLCRIO102 Car Mount,6,19.99,600,14.99
Technology,Phones,iOttie XL Car Mount,9,15.99,900,11.99
Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,5,15.59,500,11.69
Technology,Phones,netTALK DUO VoIP Telephone Service,4,41.99,400,31.49
